step	elapsed_s	loss	grad_norm	mem_gib	token_acc	lr	tokens_this_step	tokens_per_gpu_per_sec	train_speed_s_per_it
174	15037.0	1.40745044	7.50975895	37.77	0.63777017	7.82e-06	39271	227.2	86.417588
175	15127.0	1.30656242	6.73429823	37.77	0.65088431	7.71e-06	43479	251.5	86.43968
176	15215.0	1.11514664	13.20670605	37.77	0.68822123	7.6e-06	54587	315.7	86.449279
177	15301.0	1.23377609	6.42452574	37.77	0.66076826	7.49e-06	56787	328.5	86.446937
178	15382.0	1.14803219	9.49958515	37.77	0.68763582	7.38e-06	19325	111.8	86.415434
179	15472.0	1.01904488	3.61608124	37.77	0.72082475	7.28e-06	36676	212.2	86.436023
180	15568.0	1.11972427	12.35051918	37.77	0.68552649	7.17e-06	43820	253.3	86.487458
181	15659.0	1.12299752	7.84708118	37.77	0.69069625	7.06e-06	37278	215.4	86.512294
182	15748.0	1.13001251	7.75444889	37.77	0.69271361	6.95e-06	55464	320.5	86.528235
183	15835.0	1.16409206	3.04636812	37.77	0.6839687	6.85e-06	67313	389.0	86.53109
184	15917.0	1.22982836	3.47726107	37.77	0.67825289	6.74e-06	35050	202.6	86.507069
185	16009.0	1.19348717	6.00267792	37.77	0.6728876	6.63e-06	39448	227.9	86.536244
186	16095.0	1.28707123	7.73308706	37.77	0.6628371	6.53e-06	41465	239.6	86.530259
187	16181.0	1.26800835	3.42320156	37.77	0.66078061	6.42e-06	43076	248.9	86.529917
188	16266.0	1.10305214	2.91661477	37.77	0.70035196	6.32e-06	68525	396.0	86.521918
189	16352.0	1.13233185	3.9287219	37.77	0.69006412	6.21e-06	40556	234.4	86.516075
190	16438.0	1.06890869	5.41601658	37.77	0.70735296	6.11e-06	35975	207.9	86.515212
191	16531.0	1.18590903	3.97147918	37.77	0.68253027	6e-06	43652	252.2	86.548467
192	16615.0	1.19531441	4.801332	37.77	0.67231061	5.9e-06	78988	456.4	86.534177
193	16698.0	1.04835129	3.52703166	37.77	0.71799144	5.8e-06	38448	222.2	86.516359
194	16787.0	1.15825653	7.33864164	37.77	0.69010936	5.7e-06	51986	300.4	86.531819
195	16875.0	1.24555206	25.33053398	37.77	0.66595785	5.6e-06	49099	283.7	86.53883
196	16966.0	1.23717332	26.01014137	37.77	0.66696323	5.5e-06	63515	366.9	86.563744
197	17049.0	1.15693092	2.37445021	37.77	0.68044234	5.4e-06	34569	199.7	86.544256
198	17140.0	1.16973948	3.81605291	37.77	0.67279715	5.3e-06	34015	196.5	86.56314
199	17220.0	1.13362885	5.63119459	37.77	0.69001845	5.2e-06	31651	182.9	86.530297
200	17308.0	1.06786537	32.9493103	37.77	0.69920189	5.1e-06	30847	178.2	86.540989
201	17405.0	1.21573389	2.28228402	37.77	0.67299516	5e-06	56489	326.2	86.592475
202	17498.0	1.04744816	4.6977706	37.77	0.70406957	4.9e-06	48525	280.1	86.625256
203	17585.0	1.15088654	2.69117475	37.77	0.6889583	4.81e-06	42802	247.0	86.627315
204	17668.0	1.27783012	12.59558392	37.77	0.66571242	4.71e-06	38690	223.4	86.609911
205	17750.0	1.33210421	9.70658207	37.77	0.64878398	4.62e-06	43854	253.2	86.587378
206	17832.0	1.49837685	11.81520939	37.77	0.63091955	4.52e-06	67786	391.5	86.56178
207	17913.0	1.1911056	3.35556817	37.77	0.68586211	4.43e-06	52609	304.0	86.534355
208	18000.0	1.06103897	4.14546108	37.77	0.70484973	4.33e-06	39734	229.6	86.538669
209	18090.0	1.10987663	26.5974617	37.77	0.69983013	4.24e-06	47718	275.7	86.553504
210	18183.0	1.24357128	6.1033864	37.77	0.66768384	4.15e-06	56443	325.9	86.584197
211	18274.0	1.06615591	7.29781723	37.77	0.71353391	4.06e-06	61931	357.5	86.607254
212	18361.0	1.25237274	6.6268549	37.77	0.66519021	3.97e-06	42861	247.4	86.606501
213	18452.0	1.15602922	39.15761185	37.77	0.67866347	3.88e-06	37037	213.8	86.630142
214	18548.0	1.03400612	5.320158	37.77	0.70734127	3.79e-06	44731	258.0	86.671841
215	18638.0	1.0784359	22.47874069	37.77	0.69512638	3.7e-06	36388	209.9	86.687305
216	18721.0	1.21816826	3.69720006	37.77	0.66552404	3.62e-06	48381	279.1	86.672844
217	18805.0	1.31369591	6.26697969	37.77	0.6531369	3.53e-06	46128	266.2	86.65749
218	18882.0	1.00003433	9.51996994	37.77	0.73265399	3.44e-06	27439	158.4	86.616392
219	18960.0	1.10608029	3.83383584	37.77	0.69852379	3.36e-06	36067	208.3	86.573369
220	19045.0	1.16943359	3.1073575	37.77	0.67510853	3.28e-06	53173	307.1	86.568109
221	19138.0	1.149189	4.04556227	37.77	0.69808959	3.19e-06	38575	222.7	86.599292
