# Loss curve from /home/ubuntu/fyh/megatron_output/gemma4_opt/p0_baseline_fsdp2/full_epoch/v0-20260425-045155/logging.jsonl
# 2354 steps, 2353 valid loss values
# elapsed: 4426s = 73.8min
# loss: first=1.9209  last=1.2576  min=0.2666  mean=1.2058
# NaN steps: 0

  step    elapsed      loss   grad_norm   mem_gib    tok/step  spark
  1467      2741s    0.6875      4.2500     76.61        3642  ▁
  1468      2742s    1.0596      9.1250     76.61        2426  ▂
  1469      2743s    1.9224      7.7500     76.61         753  ▅
  1470      2744s    1.0166      6.5625     76.61        2352  ▂
  1471      2746s    0.6265      3.9219     76.61        1635  ▁
  1472      2749s    1.1921      3.2344     76.61        2250  ▂
  1473      2752s    1.2983     14.8125     76.61        6645  ▃
  1474      2754s    0.5674      5.1875     76.61        2719   
  1475      2755s    1.5713      6.0938     76.61        3724  ▃
  1476      2757s    0.8350      5.8438     76.61        2989  ▁
  1477      2758s    1.3911      4.4375     76.61        5269  ▃
  1478      2761s    0.7979      5.4062     76.61        1827  ▁
  1479      2764s    0.7446      6.0000     76.61        7373  ▁
  1480      2767s    1.1523      6.6250     76.61        5081  ▂
  1481      2771s    1.2872      4.3438     76.61         885  ▃
  1482      2774s    0.8691      6.7188     76.61        1315  ▁
  1483      2777s    1.1506      3.6875     76.61         793  ▂
  1484      2778s    1.0801      7.1562     76.61        3170  ▂
  1485      2779s    0.7363      5.0000     76.61         956  ▁
  1486      2780s    1.6226      5.1875     76.61         608  ▄
  1487      2783s    2.1284     15.5625     76.61         855  ▅
  1488      2786s    0.9673      4.5312     76.61       13873  ▂
  1489      2787s    1.0446     10.2500     76.61         196  ▂
  1490      2788s    0.5078      4.6875     76.61         303   
  1491      2789s    0.8120      6.5312     76.61         931  ▁
  1492      2790s    2.0171      6.0625     76.61         976  ▅
  1493      2793s    1.2119     19.2500     76.61       13816  ▂
  1494      2794s    1.1912      5.5625     76.61        1939  ▂
  1495      2795s    1.4712     58.2500     76.61         361  ▃
  1496      2796s    0.9058      5.1562     76.61        1674  ▁
  1497      2797s    1.2319      6.5000     76.61        1827  ▂
  1498      2799s    0.5229      5.0625     76.61         765   
  1499      2803s    0.8401      5.3750     76.61       14115  ▁
  1500      2804s    0.5361      8.0625     76.61        2171   
  1501      2805s    1.0320     88.5000     76.61         725  ▂
  1502      2808s    1.1921      4.2500     76.61        6282  ▂
  1503      2809s    1.6417     57.0000     76.61        5852  ▄
  1504      2810s    0.9590     11.8750     76.61        1461  ▂
  1505      2811s    0.5176      6.6250     76.61        1152   
  1506      2814s    1.3862      3.2500     76.61        2923  ▃
  1507      2815s    1.7466     61.7500     76.61        2396  ▄
  1508      2816s    1.1055     10.8750     76.61        1843  ▂
  1509      2820s    1.2460      6.2500     76.61       13388  ▂
  1510      2821s    0.8992      4.6875     76.61         414  ▁
  1511      2822s    1.9648      5.6250     76.61        1793  ▅
  1512      2824s    0.8237     15.1875     76.61        2188  ▁
  1513      2827s    0.8643     24.5000     76.61        2523  ▁
  1514      2830s    1.1428      9.3750     76.61        1140  ▂
  1515      2832s    0.9087      7.5312     76.61        6750  ▁
  1516      2834s    0.5945     48.0000     76.61       10892   
  1517      2836s    1.8347     24.5000     76.61        4388  ▄
  1518      2837s    0.7935      4.4062     76.61        2215  ▁
  1519      2840s    1.0446      8.9375     76.61        6122  ▂
  1520      2844s    1.4526      6.8438     76.61         307  ▃
  1521      2845s    1.2375      3.8750     76.61        4190  ▂
  1522      2848s    1.1825      6.2188     76.61       13456  ▂
  1523      2849s    0.8701     47.0000     76.61        1559  ▁
  1524      2852s    1.2878      4.8750     76.61        2085  ▃
  1525      2855s    1.5701      7.6250     76.61        4535  ▃
  1526      2856s    1.0640      7.0938     76.61        1614  ▂
  1527      2858s    1.1587     15.5000     76.61        3024  ▂
  1528      2859s    0.8442      5.2500     76.61         726  ▁
  1529      2864s    1.3564      5.0938     76.61       13066  ▃
  1530      2867s    1.0593      5.8125     76.61         353  ▂
  1531      2868s    0.8433     15.1250     76.61         470  ▁
  1532      2873s    1.2776     15.0000     76.61         916  ▃
  1533      2876s    1.1975      5.4062     76.61         760  ▂
  1534      2879s    0.6089      4.0938     76.61        2345  ▁
  1535      2880s    0.2666      2.6719     76.61         841   
  1536      2881s    1.0078     13.1875     76.61         368  ▂
  1537      2884s    1.7961      7.2188     76.61        1607  ▄
  1538      2885s    1.0391      9.8750     76.61        1754  ▂
  1539      2886s    1.2471      7.1875     76.61         629  ▂
  1540      2887s    0.8660      6.3750     76.61         157  ▁
  1541      2888s    1.6516      4.1875     76.61         557  ▄
  1542      2891s    1.3248     12.5625     76.61        3011  ▃
  1543      2894s    1.4883     23.8750     76.61        2181  ▃
  1544      2895s    1.2346      9.5625     76.61         751  ▂
  1545      2896s    1.0220      6.3750     76.61        1677  ▂
  1546      2898s    1.6433      5.9688     76.61         956  ▄
  1547      2899s    0.7593      6.9688     76.61         558  ▁
  1548      2901s    0.7773      7.9375     76.61        2406  ▁
  1549      2902s    1.4713      5.7188     76.61        7133  ▃
  1550      2903s    0.3618      6.6250     76.61         969   
  1551      2904s    2.2922      8.5625     76.61        2375  ▆
  1552      2907s    1.2776      5.0312     76.61        1968  ▃
  1553      2911s    0.9192     70.0000     76.61        2265  ▁
  1554      2914s    1.2111     81.5000     76.61         321  ▂
  1555      2915s    0.9058     12.0625     76.61         389  ▁
  1556      2918s    0.8555      6.3125     76.61        7075  ▁
  1557      2919s    0.9648      6.3125     76.61         893  ▂
  1558      2920s    0.8665     44.7500     76.61         434  ▁
  1559      2923s    1.0420      6.9375     76.61         758  ▂
  1560      2926s    1.2385      2.9375     76.61        1680  ▂
  1561      2929s    0.7172      5.0938     76.61        2907  ▁
  1562      2930s    1.7131    229.0000     76.61        1802  ▄
  1563      2931s    1.0220    190.0000     76.61        1123  ▂
  1564      2936s    0.8934    169.0000     76.61       13403  ▁
  1565      2937s    0.5850      5.0625     76.61        2114   
  1566      2939s    0.8862      7.1250     76.61        2511  ▁
  1567      2940s    0.9779      5.0938     76.61         809  ▂
  1568      2941s    0.9026      4.5938     76.61        1178  ▁
  1569      2944s    1.2672     16.7500     76.61       13436  ▃
  1570      2947s    1.3564      6.5312     76.61       13388  ▃
  1571      2950s    0.9727     36.2500     76.61         336  ▂
  1572      2952s    1.2104      5.9062     76.61        2354  ▂
  1573      2954s    1.1074      5.5312     76.61        1376  ▂
  1574      2957s    1.3660     14.8750     76.61         922  ▃
  1575      2958s    1.7852     18.7500     76.61         865  ▄
  1576      2962s    0.7422      4.6875     76.61         790  ▁
  1577      2963s    0.8340      5.1250     76.61        2036  ▁
  1578      2964s    0.7236      4.9688     76.61        2352  ▁
  1579      2966s    0.6482      5.6250     76.61        3736  ▁
  1580      2967s    0.7241      3.2344     76.61         727  ▁
  1581      2970s    1.0430      6.0938     76.61        1074  ▂
  1582      2972s    0.5757      4.6250     76.61        1112   
  1583      2975s    0.8793     40.5000     76.61        1819  ▁
  1584      2978s    1.1569     83.5000     76.61        2146  ▂
  1585      2982s    0.9031      7.0312     76.61        1348  ▁
  1586      2983s    1.3110      9.1250     76.61         549  ▃
  1587      2987s    1.2949      2.5938     76.61        1154  ▃
  1588      2989s    0.5259      4.0625     76.61        7588   
  1589      2992s    1.2153      5.0312     76.61       13566  ▂
  1590      2996s    0.7539      6.9688     76.61        1911  ▁
  1591      2997s    0.5947      3.7969     76.61        1462   
  1592      2997s    0.3110      3.1094     76.61         393   
  1593      2999s    0.6221      7.8125     76.61        1336  ▁
  1594      3000s    1.7163      5.9062     76.61        1072  ▄
  1595      3002s    1.1783      5.6250     76.61         707  ▂
  1596      3005s    1.3268     12.0000     76.61         190  ▃
  1597      3006s    0.7278      4.2812     76.61         838  ▁
  1598      3007s    1.0793      8.4375     76.61        1190  ▂
  1599      3008s    1.9419      9.4375     76.61        1623  ▅
  1600      3009s    0.7622      5.6875     76.61         473  ▁
  1601      3010s    1.6440      5.4062     76.61         708  ▄
  1602      3012s    1.1921      4.2812     76.61        2141  ▂
  1603      3015s    1.3201     48.5000     76.61       13568  ▃
  1604      3016s    0.7256      4.6250     76.61         590  ▁
  1605      3017s    1.0127     15.5000     76.61        4322  ▂
  1606      3019s    0.8684      6.8125     76.61         928  ▁
  1607      3020s    0.7861      9.8125     76.61         581  ▁
  1608      3021s    0.8617      5.8750     76.61         827  ▁
  1609      3022s    1.1069     14.5625     76.61        1304  ▂
  1610      3023s    2.0002      5.9375     76.61         310  ▅
  1611      3024s    2.0171    198.0000     76.61        5893  ▅
  1612      3027s    1.4269      4.4375     76.61       13385  ▃
  1613      3030s    1.2233      3.3438     76.61       11507  ▂
  1614      3031s    0.5198      5.0938     76.61        2001   
  1615      3034s    1.2035      3.2344     76.61       12943  ▂
  1616      3035s    1.8436     21.7500     76.61        7464  ▄
  1617      3037s    1.1134      4.7188     76.61        8776  ▂
  1618      3038s    0.9614      6.7812     76.61        1763  ▂
  1619      3040s    0.7939      5.1250     76.61        4641  ▁
  1620      3042s    1.5233      3.6875     76.61        1130  ▃
  1621      3043s    1.1268     10.1250     76.61        1515  ▂
  1622      3044s    1.7900      4.2812     76.61         686  ▄
  1623      3045s    1.2798      6.0312     76.61        3665  ▃
  1624      3047s    0.5615      4.7812     76.61         741   
  1625      3050s    1.2141      3.7500     76.61       13579  ▂
  1626      3051s    1.2249      8.9375     76.61        2278  ▂
  1627      3052s    0.6544      5.7500     76.61         467  ▁
  1628      3053s    0.3938      4.5625     76.61         414   
  1629      3056s    1.1808     16.6250     76.61        7106  ▂
  1630      3061s    1.7515      5.7188     76.61        4515  ▄
  1631      3064s    1.0195      5.8438     76.61        3011  ▂
  1632      3066s    1.5088      8.3750     76.61         644  ▃
  1633      3069s    1.4870     12.5625     76.61        6446  ▃
  1634      3071s    1.3729      3.7031     76.61        8178  ▃
  1635      3075s    2.0164      6.6875     76.61       12702  ▅
  1636      3078s    1.7264      4.5312     76.61         594  ▄
  1637      3079s    0.5420     64.5000     76.61         504   
  1638      3084s    1.3022      8.5000     76.61         416  ▃
  1639      3085s    0.5510      5.2500     76.61         930   
  1640      3086s    1.6670      6.2500     76.61        2463  ▄
  1641      3087s    0.6577      6.7500     76.61          82  ▁
  1642      3087s    1.0703      8.6875     76.61        1073  ▂
  1643      3089s    0.6147      4.5938     76.61        4342  ▁
  1644      3092s    0.9033      8.6875     76.61        5995  ▁
  1645      3093s    0.4758      4.0000     76.61        2009   
  1646      3095s    0.7856     13.6250     76.61         323  ▁
  1647      3096s    0.6396      3.4219     76.61        1281  ▁
  1648      3099s    1.8162     19.8750     76.61        1643  ▄
  1649      3102s    1.2866      2.9375     76.61       12495  ▃
  1650      3103s    1.2029      9.4375     76.61        2144  ▂
  1651      3104s    1.9209      5.7812     76.61        4895  ▅
  1652      3108s    1.5741      7.3125     76.61       13210  ▃
  1653      3109s    1.1724      8.6875     76.61        3146  ▂
  1654      3110s    1.3359      4.9062     76.61        1068  ▃
  1655      3112s    0.8528     47.7500     76.61        3513  ▁
  1656      3112s    0.8965      7.8125     76.61        1948  ▁
  1657      3113s    1.1440      5.6875     76.61        2359  ▂
  1658      3114s    0.7583      5.7188     76.61        1378  ▁
  1659      3116s    0.6787    120.5000     76.61         472  ▁
  1660      3119s    1.3866     11.8750     76.61       13833  ▃
  1661      3122s    1.2433      4.2812     76.61         640  ▂
  1662      3123s    0.4246      3.0781     76.61        1053   
  1663      3125s    1.8621      6.0000     76.61        3203  ▄
  1664      3127s    1.2314      4.6250     76.61        9562  ▂
  1665      3130s    1.1287      3.7188     76.61        4266  ▂
  1666      3131s    0.8962     10.5625     76.61        1110  ▁
  1667      3132s    0.6489     22.3750     76.61         996  ▁
  1668      3133s    1.4806      4.1250     76.61        1093  ▃
  1669      3136s    0.6665      4.6562     76.61        1064  ▁
  1670      3138s    0.8894      9.3125     76.61        8228  ▁
  1671      3141s    0.8811      7.8125     76.61         507  ▁
  1672      3143s    1.4736      3.4844     76.61        1448  ▃
  1673      3145s    1.7032      6.6875     76.61         494  ▄
  1674      3146s    1.9639     28.8750     76.61        1828  ▅
  1675      3146s    0.6230     27.1250     76.61        2375  ▁
  1676      3147s    2.3207      6.3125     76.61        1563  ▆
  1677      3148s    1.1494     11.7500     76.61        2092  ▂
  1678      3149s    0.5601      5.1250     76.61         949   
  1679      3151s    1.1548     10.0000     76.61        3913  ▂
  1680      3152s    0.9238      7.7500     76.61        2993  ▁
  1681      3154s    1.5197      3.5938     76.61        1240  ▃
  1682      3155s    0.9927      7.5000     76.61         743  ▂
  1683      3156s    0.8481     52.5000     76.61        3197  ▁
  1684      3157s    0.8369      5.6562     76.61         674  ▁
  1685      3162s    1.9038     59.2500     76.61         322  ▄
  1686      3162s    0.4041      4.0000     76.61         327   
  1687      3165s    1.7751     11.5625     76.61         842  ▄
  1688      3166s    1.8511      9.5000     76.61        2322  ▄
  1689      3170s    1.3600      4.4688     76.61         879  ▃
  1690      3171s    0.9272     12.5625     76.61        7510  ▁
  1691      3177s    1.5342      6.2500     76.61       11932  ▃
  1692      3181s    0.7654     31.5000     76.61        2754  ▁
  1693      3182s    1.0000     11.6250     76.61         779  ▂
  1694      3188s    1.1522      2.9531     76.61         899  ▂
  1695      3191s    0.8604      5.5625     76.61         834  ▁
  1696      3192s    1.0288      6.4688     76.61        2628  ▂
  1697      3193s    0.6831      6.0000     76.61        2696  ▁
  1698      3194s    0.7046      5.5938     76.61         527  ▁
  1699      3197s    1.9004     23.5000     76.61         722  ▄
  1700      3198s    0.6777      4.9062     76.61         465  ▁
  1701      3199s    1.2178     95.5000     76.61        1704  ▂
  1702      3200s    0.7632      5.9688     76.61        2223  ▁
  1703      3202s    1.7703     13.3125     76.61        9400  ▄
  1704      3204s    0.9014     62.5000     76.61         608  ▁
  1705      3205s    0.5688      5.4062     76.61         868   
  1706      3208s    1.2838      3.6406     76.61         875  ▃
  1707      3209s    1.3364      6.2188     76.61        5142  ▃
  1708      3211s    1.4872     60.2500     76.61         318  ▃
  1709      3212s    0.8555      6.0625     76.61        1171  ▁
  1710      3213s    0.6338      5.6250     76.61         390  ▁
  1711      3214s    0.9766     11.8125     76.61         343  ▂
  1712      3217s    1.6216      3.6406     76.61        2486  ▄
  1713      3219s    0.8132     26.7500     76.61         393  ▁
  1714      3222s    1.2744     58.2500     76.61        2255  ▃
  1715      3226s    0.9272      3.4062     76.61        2040  ▁
  1716      3227s    0.8215     13.5000     76.61        1387  ▁
  1717      3228s    1.0625      5.6562     76.61         992  ▂
  1718      3229s    1.2852      5.0312     76.61        1850  ▃
  1719      3230s    1.8069      6.4688     76.61        1793  ▄
  1720      3231s    0.5728      3.6875     76.61        1478   
  1721      3232s    1.0938      6.9375     76.61        2692  ▂
  1722      3233s    0.6621      6.4062     76.61         503  ▁
  1723      3234s    0.9946     15.5625     76.61        2499  ▂
  1724      3236s    1.1939      3.9688     76.61         362  ▂
  1725      3238s    0.8389      7.1562     76.61        9957  ▁
  1726      3240s    2.0443     21.1250     76.61        7212  ▅
  1727      3241s    0.5831      5.1875     76.61          79   
  1728      3244s    0.7292      4.3438     76.61        1131  ▁
  1729      3246s    1.2494      4.1875     76.61        8560  ▂
  1730      3247s    1.4946      6.4062     76.61         507  ▃
  1731      3248s    0.6689      5.6250     76.61         677  ▁
  1732      3249s    1.6812      5.8438     76.61         600  ▄
  1733      3250s    0.7871     39.5000     76.61         674  ▁
  1734      3253s    1.1141      8.3125     76.61         630  ▂
  1735      3254s    0.9277     11.4375     76.61        3746  ▂
  1736      3255s    0.9766      6.0625     76.61        1696  ▂
  1737      3257s    1.2993      4.6562     76.61        3478  ▃
  1738      3260s    0.8865      8.2500     76.61        2713  ▁
  1739      3263s    1.3489      7.8438     76.61        1179  ▃
  1740      3264s    0.8357      8.5625     76.61         808  ▁
  1741      3267s    0.9160     16.7500     76.61         867  ▁
  1742      3270s    1.5381      6.3125     76.61         311  ▃
  1743      3271s    0.6504      4.1562     76.61        1470  ▁
  1744      3274s    1.2324      3.9219     76.61         433  ▂
  1745      3276s    0.6565      2.5469     76.61         728  ▁
  1746      3279s    1.8518      4.4062     76.61        1347  ▄
  1747      3281s    1.9111      5.2500     76.61         727  ▄
  1748      3286s    1.5876      7.9375     76.61        3477  ▃
  1749      3287s    0.8955      6.0000     76.61        1012  ▁
  1750      3288s    1.0771      6.0000     76.61        2168  ▂
  1751      3295s    1.2778      6.5000     76.61       11169  ▃
  1752      3298s    1.1582      4.2812     76.61         502  ▂
  1753      3299s    0.7668      5.2188     76.61        1014  ▁
  1754      3301s    1.9185     14.1875     76.61        6919  ▅
  1755      3303s    0.7629     25.1250     76.61        8958  ▁
  1756      3306s    0.5603      9.5625     76.61         238   
  1757      3307s    0.5879      5.1250     76.61         368   
  1758      3308s    0.9165      7.4062     76.61        2872  ▁
  1759      3308s    0.7671      5.4375     76.61         406  ▁
  1760      3309s    1.7899      8.6875     76.61         485  ▄
  1761      3310s    1.1255     13.1875     76.61        2270  ▂
  1762      3311s    0.4058      6.0938     76.61        1827   
  1763      3314s    1.3920      5.6250     76.61        3960  ▃
  1764      3315s    1.0425     36.5000     76.61        1183  ▂
  1765      3316s    0.6318      5.0938     76.61        2015  ▁
  1766      3320s    1.0026      7.4688     76.61        5677  ▂
  1767      3321s    1.5518     29.0000     76.61        3086  ▃
  1768      3324s    0.8853    249.0000     76.61         770  ▁
  1769      3327s    1.1972      4.0625     76.61        4369  ▂
  1770      3330s    0.9319     18.0000     76.61        2305  ▂
  1771      3331s    0.8101      4.9062     76.61        1875  ▁
  1772      3334s    1.0597      7.9062     76.61        1859  ▂
  1773      3335s    0.7085      6.7812     76.61        2040  ▁
  1774      3338s    1.5376     28.6250     76.61         824  ▃
  1775      3339s    1.1416     13.8125     76.61        2221  ▂
  1776      3342s    0.7007      5.5000     76.61        1193  ▁
  1777      3343s    1.8567      5.3125     76.61        4500  ▄
  1778      3344s    1.3374    165.0000     76.61        1949  ▃
  1779      3347s    0.8633     11.7500     76.61        4100  ▁
  1780      3348s    1.1523     13.3125     76.61        1598  ▂
  1781      3349s    0.7837      4.2188     76.61        4088  ▁
  1782      3352s    1.5794      4.5312     76.61        1292  ▃
  1783      3355s    1.1333      3.7031     76.61         546  ▂
  1784      3356s    0.9048      9.1250     76.61        2942  ▁
  1785      3357s    0.6514      7.8750     76.61         588  ▁
  1786      3359s    1.0549      5.1250     76.61        4186  ▂
  1787      3360s    0.8727      9.6250     76.61        1073  ▁
  1788      3362s    1.7181      7.0938     76.61        8379  ▄
  1789      3365s    1.1656     55.2500     76.61        1531  ▂
  1790      3366s    1.0181      8.6250     76.61        2005  ▂
  1791      3367s    1.6206      5.8438     76.61        2610  ▄
  1792      3369s    1.9811      6.2188     76.61         162  ▅
  1793      3371s    1.4894      6.8750     76.61         438  ▃
  1794      3375s    0.8851      4.2812     76.61        1704  ▁
  1795      3376s    0.6609      4.3438     76.61        1725  ▁
  1796      3377s    0.9775      4.6250     76.61        4323  ▂
  1797      3378s    0.7354      4.8438     76.61        2937  ▁
  1798      3380s    0.7943      5.0312     76.61        2683  ▁
  1799      3381s    0.9492     27.0000     76.61        1180  ▂
  1800      3385s    0.9631      7.8438     76.61         765  ▂
  1801      3390s    1.5388     75.0000     76.61        1608  ▃
  1802      3393s    0.8345     25.7500     76.61        2187  ▁
  1803      3393s    1.9688      7.0625     76.61         529  ▅
  1804      3394s    0.9044     11.8750     76.61        1376  ▁
  1805      3397s    1.1179      4.2188     76.61       12301  ▂
  1806      3400s    0.8665      8.8125     76.61        1650  ▁
  1807      3405s    1.6729      9.0625     76.61        1961  ▄
  1808      3408s    1.2212      2.9688     76.61          75  ▂
  1809      3409s    1.6694      4.8125     76.61        1139  ▄
  1810      3414s    1.2979      8.1250     76.61        2410  ▃
  1811      3415s    0.8750     69.0000     76.61        1388  ▁
  1812      3416s    0.4247      3.3125     76.61        1201   
  1813      3417s    0.7578      5.8125     76.61         990  ▁
  1814      3418s    1.8428     98.5000     76.61        4153  ▄
  1815      3423s    1.0059      6.9375     76.61       12565  ▂
  1816      3424s    0.6553      7.8125     76.61        3623  ▁
  1817      3427s    1.3940      4.6250     76.61        1839  ▃
  1818      3428s    1.0264      7.5625     76.61        1805  ▂
  1819      3429s    0.5767      4.7500     76.61        1032   
  1820      3430s    1.2561      8.1250     76.61        1217  ▂
  1821      3432s    0.7625     11.1250     76.61        1368  ▁
  1822      3433s    0.9263      7.1875     76.61        3219  ▁
  1823      3434s    0.6123     11.6250     76.61         380  ▁
  1824      3435s    1.6698      5.2812     76.61        7244  ▄
  1825      3437s    0.7861      6.7500     76.61         635  ▁
  1826      3438s    1.9541      7.9375     76.61        1446  ▅
  1827      3440s    0.8479      8.6250     76.61         605  ▁
  1828      3441s    0.8831     61.2500     76.61        1828  ▁
  1829      3442s    1.8550      7.1250     76.61         129  ▄
  1830      3444s    0.9438      7.4375     76.61        5109  ▂
  1831      3445s    1.6750      5.2500     76.61        1684  ▄
  1832      3447s    0.8101      8.4375     76.61       10708  ▁
  1833      3448s    0.7102      4.1562     76.61        5688  ▁
  1834      3451s    1.4253      6.0312     76.61        1523  ▃
  1835      3452s    0.7012      6.0625     76.61         999  ▁
  1836      3453s    1.5485      5.0312     76.61        1757  ▃
  1837      3454s    1.1763      4.4688     76.61        1462  ▂
  1838      3455s    1.1228      6.0938     76.61        3223  ▂
  1839      3455s    1.1067      8.3125     76.61         755  ▂
  1840      3457s    0.9902      9.2500     76.61        2023  ▂
  1841      3457s    0.9339      9.0625     76.61          96  ▂
  1842      3458s    1.8203      7.4688     76.61         907  ▄
  1843      3461s    0.8988      5.2500     76.61        5189  ▁
  1844      3463s    1.1506      5.7188     76.61        1364  ▂
  1845      3464s    0.9653      5.8750     76.61        1071  ▂
  1846      3467s    1.6311     21.6250     76.61        2532  ▄
  1847      3468s    1.0117      7.8438     76.61        1227  ▂
  1848      3469s    1.1875      8.2500     76.61        2746  ▂
  1849      3470s    0.6436      5.5312     76.61        2890  ▁
  1850      3473s    1.0711     22.5000     76.61         140  ▂
  1851      3474s    0.7021      7.2812     76.61        2856  ▁
  1852      3478s    1.1921      4.7188     76.61        1022  ▂
  1853      3481s    1.4641      4.7812     76.61       13290  ▃
  1854      3482s    1.6729      6.0312     76.61        2727  ▄
  1855      3483s    0.6470      5.5625     76.61        1846  ▁
  1856      3486s    1.3933     14.2500     76.61        3697  ▃
  1857      3488s    0.7649      6.0312     76.61         397  ▁
  1858      3489s    1.3518     11.5000     76.61        1888  ▃
  1859      3492s    1.2419      2.8125     76.61        1067  ▂
  1860      3497s    0.8691      3.7188     76.61        1815  ▁
  1861      3497s    0.7725      6.4375     76.61         400  ▁
  1862      3499s    1.7852      7.2188     76.61        1944  ▄
  1863      3503s    1.1133      8.1875     76.61        1592  ▂
  1864      3504s    2.1677      5.6250     76.61        2054  ▅
  1865      3505s    0.9219      8.1875     76.61        1642  ▁
  1866      3507s    0.6732      6.4375     76.61         926  ▁
  1867      3509s    1.0288      6.3125     76.61        1348  ▂
  1868      3512s    1.9941      6.7500     76.61        1014  ▅
  1869      3516s    1.5872      4.8125     76.61       14457  ▃
  1870      3521s    1.2200      9.9375     76.61         848  ▂
  1871      3522s    0.9409     41.5000     76.61        1665  ▂
  1872      3523s    1.2794      5.9062     76.61         698  ▃
  1873      3524s    0.6771      5.4688     76.61         159  ▁
  1874      3525s    0.5654     41.7500     76.61         988   
  1875      3528s    0.8411      5.0938     76.61         398  ▁
  1876      3529s    0.8267     20.1250     76.61         985  ▁
  1877      3532s    0.9547      8.0000     76.61         521  ▂
  1878      3533s    0.8750      9.3750     76.61        6780  ▁
  1879      3534s    1.7344      5.6562     76.61        1201  ▄
  1880      3535s    0.8242      7.3750     76.61        1431  ▁
  1881      3536s    1.4873      8.8125     76.61        4294  ▃
  1882      3538s    0.9485      6.2500     76.61        6655  ▂
  1883      3539s    0.7568     12.3125     76.61        2590  ▁
  1884      3540s    0.7441      6.1875     76.61        1399  ▁
  1885      3541s    1.0068      9.2500     76.61        2370  ▂
  1886      3542s    0.8560      5.9688     76.61         588  ▁
  1887      3543s    0.5210      8.6875     76.61         536   
  1888      3544s    1.8208      6.0938     76.61        5282  ▄
  1889      3545s    0.8242      5.7812     76.61        2158  ▁
  1890      3546s    0.7476      5.7812     76.61        4797  ▁
  1891      3549s    1.2444      5.4688     76.61       12372  ▂
  1892      3551s    1.4839      4.9062     76.61         976  ▃
  1893      3552s    0.9417      6.2500     76.61        3615  ▂
  1894      3555s    0.9458      9.8750     76.61        2350  ▂
  1895      3556s    1.9351      7.3750     76.61        1087  ▅
  1896      3558s    0.6367      6.3125     76.61         758  ▁
  1897      3561s    1.3088      5.1562     76.61        1008  ▃
  1898      3562s    1.2842      5.7188     76.61        1650  ▃
  1899      3563s    0.7056    160.0000     76.61        2689  ▁
  1900      3564s    0.6157     11.3125     76.61         912  ▁
  1901      3565s    1.0166      7.6562     76.61        1301  ▂
  1902      3566s    0.9683     11.6250     76.61         528  ▂
  1903      3569s    1.0845      8.3750     76.61        3006  ▂
  1904      3570s    0.9854     11.0000     76.61        2042  ▂
  1905      3571s    1.7678      4.8750     76.61        1321  ▄
  1906      3572s    1.5723      4.8438     76.61         745  ▃
  1907      3574s    0.8262      7.9688     76.61         320  ▁
  1908      3575s    0.9146      9.0000     76.61         405  ▁
  1909      3575s    1.1616      8.7500     76.61        1696  ▂
  1910      3576s    0.7949      7.7188     76.61        3600  ▁
  1911      3579s    1.0715      5.2188     76.61        1842  ▂
  1912      3581s    1.6934     18.7500     76.61        2191  ▄
  1913      3582s    0.9824     54.7500     76.61        2089  ▂
  1914      3584s    0.7380      7.7188     76.61         920  ▁
  1915      3585s    0.9678      7.1562     76.61         357  ▂
  1916      3586s    0.7939      7.7188     76.61          71  ▁
  1917      3588s    1.8242    108.0000     76.61        1454  ▄
  1918      3591s    1.1694     28.1250     76.61        1661  ▂
  1919      3592s    1.0449      6.7500     76.61         397  ▂
  1920      3593s    0.6362      4.7812     76.61         463  ▁
  1921      3594s    0.5112    181.0000     76.61         571   
  1922      3599s    1.0088      5.4375     76.61        1351  ▂
  1923      3600s    0.6636      8.9375     76.61        1922  ▁
  1924      3601s    0.8462      5.0000     76.61        2027  ▁
  1925      3602s    1.7617      6.2188     76.61         484  ▄
  1926      3603s    1.5388     20.3750     76.61        3840  ▃
  1927      3605s    1.7565     13.1875     76.61        4011  ▄
  1928      3606s    1.6597      5.2812     76.61         693  ▄
  1929      3611s    1.3757      3.4688     76.61       13880  ▃
  1930      3614s    1.2754     28.8750     76.61        2006  ▃
  1931      3615s    1.2720     11.5000     76.61         906  ▃
  1932      3620s    1.2951      5.0938     76.61       13852  ▃
  1933      3624s    1.2098      4.5938     76.61         513  ▂
  1934      3625s    0.9219      6.0312     76.61        5626  ▁
  1935      3626s    2.1641      6.2188     76.61        1442  ▅
  1936      3627s    0.8750      5.6562     76.61         860  ▁
  1937      3628s    1.6179     28.0000     76.61         521  ▄
  1938      3631s    1.4268      6.6562     76.61        4900  ▃
  1939      3633s    1.5715     40.0000     76.61         284  ▃
  1940      3634s    0.7207      6.6562     76.61         564  ▁
  1941      3635s    2.0774      5.5000     76.61         579  ▅
  1942      3636s    0.9551      8.6250     76.61         775  ▂
  1943      3637s    1.5995      6.1250     76.61        3657  ▄
  1944      3638s    1.8374     80.5000     76.61        4616  ▄
  1945      3639s    1.5464      8.4375     76.61        5309  ▃
  1946      3640s    0.6343      5.5938     76.61         697  ▁
  1947      3644s    1.0667      6.5625     76.61       13753  ▂
  1948      3645s    1.0405      7.5938     76.61         874  ▂
  1949      3646s    1.0659      6.0000     76.61         443  ▂
  1950      3648s    0.7756      6.9375     76.61         917  ▁
  1951      3651s    1.4131     24.5000     76.61        9043  ▃
